Study	Tissue	ONTOLOGY	ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
MSSM	PHG	BP	GO:0051090	regulation of DNA-binding transcription factor activity	138	0.3330711192861432	1.973400510250741	2.5882562653970043e-5	2.193848495278737e-4	1.3640042797856823e-4	1169	tags=38%, list=23%, signal=30%	LTF/FOXJ1/NWD1/ID3/CLEC7A/SPHK1/TRIM5/ADORA3/EDA2R/ZIC2/HIPK2/DDR2/FLNA/CAV1/ERBIN/KLF4/HMOX1/NUPR1/SMO/NLRC5/BTK/TRIM22/ID1/LRP5/HAVCR2/PLCG2/CLU/AR/SYK/HES1/TLR3/IL18/TLR4/JUP/PRKCH/TRIM38/TLR6/STAT3/PLPP3/TCF7L2/CARD11/BMP7/AGT/MAVS/TCF3/TRIM8/CAT/CFLAR/SGK3/PARP10/CARD8/ADCY8
MSSM	PHG	BP	GO:0010632	regulation of epithelial cell migration	88	0.393901861231993	2.1258236703198827	2.6219656683420072e-5	2.2114462261088976e-4	1.3749455003022817e-4	1434	tags=52%, list=28%, signal=38%	HSPB1/ANGPT1/SPARC/SRPX2/SOX9/KLF4/FGF1/TGFBR2/ANXA1/TGFB2/HMOX1/TGFB1/EMP2/STAT5A/KDR/RREB1/SASH1/EFNA1/NOTCH1/DOCK5/RIN2/CARD10/FGF2/PLCG2/ATOH8/MAP4K4/JUP/DOCK1/GATA2/ITGA2/PIK3CG/PLPP3/NR2E1/MACF1/AGT/NFE2L2/ABL1/FLT4/MCC/RHOA/SP1/RHOB/MAP2K3/NRP2/PROX1/HDAC7
MSSM	PHG	BP	GO:0042102	positive regulation of T cell proliferation	26	0.5868183553935231	2.34220900270962	2.6357314154073444e-5	2.219007395630737e-4	1.3796465849989548e-4	918	tags=62%, list=18%, signal=51%	VCAM1/IGF2/HLA-DPB1/HLA-DMB/HLA-DPA1/TGFBR2/ANXA1/PTPRC/SASH3/HAVCR2/HLA-E/SYK/RASAL3/HES1/IL18/CARD11
MSSM	PHG	BP	GO:0050921	positive regulation of chemotaxis	35	0.5301886643244568	2.2918762562533237	2.6410664561246066e-5	2.2194562109468968e-4	1.3799256316210864e-4	995	tags=54%, list=20%, signal=44%	HSPB1/SERPINE1/CXCR4/C3AR1/CSF1/TREM2/CD74/ANO6/TGFB1/KDR/PGF/FGF2/CSF1R/IL6R/SWAP70/ITGA2/GPSM3/PDGFRB/VEGFB
MSSM	PHG	BP	GO:0014706	striated muscle tissue development	81	0.39727526701821697	2.0937141267652577	2.6694416344791073e-5	2.2392303511002603e-4	1.3922200137793413e-4	974	tags=43%, list=19%, signal=36%	GJA1/PI16/YAP1/FZD7/DSP/TGFBR3/PPP1R13L/PDLIM5/TBX18/TGFBR2/TGFB2/NOTCH2/TGFB1/EYA2/HEG1/LEF1/ADRA1A/TBX2/NOTCH1/MYL3/PPARA/HEY2/FGF2/LMNA/NEBL/ITGB1/EYA1/TCAP/SMAD4/PLEC/BMP7/AGT/BVES/FGFR2/PDGFRB
MSSM	PHG	BP	GO:0048562	embryonic organ morphogenesis	78	0.40120434584574016	2.097210201193959	2.725542869177813e-5	2.282148395170263e-4	1.4189038964255204e-4	1490	tags=55%, list=29%, signal=40%	APLNR/ZIC1/YAP1/CRB2/EFEMP1/PRRX1/HIPK2/FRZB/MMP14/SOX9/TBX18/TEAD2/TGFBR2/NOTCH2/LRIG1/CDH23/SMO/VANGL2/NTN1/EFNA1/TBX2/NOTCH1/LRIG3/TULP3/HES1/EYA1/GATA2/TCAP/SCRIB/BMP7/FGFR2/FZD5/TRIOBP/CHD7/NAGLU/HIPK1/FUZ/PROX1/MYO6/PHACTR4/SLC39A1/PAX6/NIPBL
MSSM	PHG	BP	GO:0002886	regulation of myeloid leukocyte mediated immunity	18	0.6508001079229697	2.3561464050933103	2.7522435818829567e-5	2.3003381257618493e-4	1.4302131871210566e-4	1155	tags=72%, list=23%, signal=56%	CD84/C3/PTAFR/VAMP8/HMOX1/UNC13D/BTK/HLA-E/SYK/GATA2/PRAM1/MAVS/GAB2
MSSM	PHG	BP	GO:0001666	response to hypoxia	92	0.3819558998908544	2.068341914611518	2.8255103923750847e-5	2.357312099920152e-4	1.4656362096112448e-4	1093	tags=41%, list=21%, signal=33%	ZFP36L1/AQP1/CXCR4/VCAM1/FOS/NDNF/TREM2/SFRP1/TGFBR3/HIF3A/CRYAB/HIPK2/DDR2/MMP14/CAV1/MMP2/TGFBR2/TGFB2/HMOX1/CYBB/AJUBA/AGTRAP/TP53/PGF/NOTCH1/PPARA/LMNA/REST/ITGA2/NDRG1/SMAD4/VASN/BMP7/NFE2L2/VEGFB/CAPN2/CAT/CFLAR
MSSM	PHG	BP	GO:0060079	excitatory postsynaptic potential	41	-0.4742401212985868	-2.323158141149264	2.8343837461084153e-5	2.3604543557681251e-4	1.4675898770746275e-4	1627	tags=71%, list=32%, signal=49%	LRRK2/GRIK2/GSK3A/SLC8A2/PRKCZ/SNCA/CHRNA4/GABRB3/RIMS2/P2RX6/RIMS1/CUX2/GLRB/GABRB2/SLC29A1/NETO1/GABRA3/GLRA3/MEF2C/CDK5/PTK2B/GRIN2A/SLC8A3/STX1B/GABRA1/GABRG3/STX1A/HTR3B/RGS4
MSSM	PHG	BP	GO:0051952	regulation of amine transport	39	-0.4915010084414768	-2.411688340517865	2.8408251821582236e-5	2.361563667614264e-4	1.4682795810851856e-4	1186	tags=62%, list=23%, signal=48%	SNCA/ADRA2A/CHRNA4/GRM7/STXBP1/KCNA2/GRM2/SV2A/SYT1/SYT13/KCNB1/SNCG/NPY5R/SYT5/RAB3B/STX1A/RAB3A/HTR2A/KMO/SYT12/VIP/CARTPT/RGS4/CRH
MSSM	PHG	BP	GO:0061041	regulation of wound healing	33	0.5366919341520692	2.2908025336459774	2.8615361355001605e-5	2.3647709191192522e-4	1.470273658975508e-4	1205	tags=70%, list=24%, signal=54%	SERPINE1/CXCR4/CLEC7A/DDR2/CAV1/ANO6/ANXA1/EMILIN1/RREB1/HPSE/PLAUR/CD109/TFPI/FGF2/ITGB1/OCLN/SERPING1/MYLK/KANK1/NFE2L2/FAP/WNT4/PRKG1
MSSM	PHG	BP	GO:1903034	regulation of response to wounding	47	0.4783478820224163	2.24539694857761	2.873475294643056e-5	2.3647709191192522e-4	1.470273658975508e-4	1205	tags=60%, list=24%, signal=46%	SERPINE1/SPP1/CXCR4/CLEC7A/DDR2/FLNA/CAV1/ANO6/KLF4/ANXA1/EMILIN1/RREB1/HPSE/PLAUR/CD109/TFPI/CERS2/FGF2/ITGB1/OCLN/SERPING1/MYLK/KANK1/NFE2L2/FAP/KREMEN1/WNT4/PRKG1
MSSM	PHG	BP	GO:0048659	smooth muscle cell proliferation	52	0.45719217749037583	2.203165652864763	2.8722096362829094e-5	2.3647709191192522e-4	1.470273658975508e-4	1218	tags=56%, list=24%, signal=43%	GJA1/APLN/ELN/DDR2/PTAFR/MMP2/GNA12/TGFBR2/HMOX1/TGFB1/IGFBP5/LDLRAP1/APOD/FGF2/IL18/TLR4/HDAC1/IL6R/PDCD4/ITGA2/EFEMP2/TCF7L2/AGT/FGFR2/PDGFRB/GNA13/GPER1/PRKG1/RHOA
MSSM	PHG	BP	GO:0048660	regulation of smooth muscle cell proliferation	52	0.45719217749037583	2.203165652864763	2.8722096362829094e-5	2.3647709191192522e-4	1.470273658975508e-4	1218	tags=56%, list=24%, signal=43%	GJA1/APLN/ELN/DDR2/PTAFR/MMP2/GNA12/TGFBR2/HMOX1/TGFB1/IGFBP5/LDLRAP1/APOD/FGF2/IL18/TLR4/HDAC1/IL6R/PDCD4/ITGA2/EFEMP2/TCF7L2/AGT/FGFR2/PDGFRB/GNA13/GPER1/PRKG1/RHOA
MSSM	PHG	BP	GO:0050727	regulation of inflammatory response	84	0.39910895796178725	2.1289361018517217	2.8563662000921292e-5	2.3647709191192522e-4	1.470273658975508e-4	1029	tags=44%, list=20%, signal=36%	SERPINE1/TNC/NEAT1/GPRC5B/TREM2/SPHK1/HLA-DRB1/C3/KLF4/YES1/VAMP8/ANXA1/OSMR/TNFRSF1A/TLR7/NUPR1/PTPRC/BCL6B/BTK/PPARA/BCL6/CEBPA/IFI35/PLCG2/HLA-E/SYK/TLR3/IL18/TLR4/PDCD4/ITGA2/PIK3CG/GPSM3/PTGER4/AGT/FYN/NMI
MSSM	PHG	MF	GO:0005261	cation channel activity	106	-0.3408749783724299	-2.101843787370539	2.8753813425898304e-5	2.3647709191192522e-4	1.470273658975508e-4	1356	tags=63%, list=27%, signal=47%	KCNAB2/TSPOAP1/CATSPER2/GRIK2/CCDC51/SHROOM2/CACNA2D1/KCNK3/TMEM63C/GRIA2/TRPM2/KCNH3/CACNB3/CACNA1D/ITPR1/SCN3B/KCNN1/UNC80/GRIK1/TMEM38A/CACNB1/CHRNA4/KCNMA1/KCNQ5/P2RX6/KCNIP4/KCNIP1/KCNT1/CACNA2D3/ASIC2/ABCC8/GRIA3/KCNAB1/KCNAB3/CACNG3/KCNA2/CACNA1A/KCNN2/KCNH5/CDK5/SCN2A/SCN8A/KCNJ4/PTK2B/GRIN2A/KCNT2/KCNB1/TRPC5/KCNQ3/KCNK10/HCN1/SNAP25/KCNIP3/KCNH1/TRPV6/FKBP1B/ANXA6/KCNF1/KCNS1/KCNB2/CACNB4/CALHM1/KCNS2/KCNV1/PKD2L1/HTR3B/TRPA1
MSSM	PHG	BP	GO:0032602	chemokine production	26	0.5841205020874717	2.331440872770695	2.925895944776116e-5	0.00023943698899352612	1.4886765354536115e-4	1002	tags=73%, list=20%, signal=59%	CLEC7A/TREM2/CD84/CD74/ERBIN/KLF4/HMOX1/TLR7/OAS1/APOD/HAVCR2/SYK/CSF1R/TLR3/IL18/TLR4/IL6R/OAS3/MAVS
MSSM	PHG	BP	GO:0032642	regulation of chemokine production	26	0.5841205020874717	2.331440872770695	2.925895944776116e-5	0.00023943698899352612	1.4886765354536115e-4	1002	tags=73%, list=20%, signal=59%	CLEC7A/TREM2/CD84/CD74/ERBIN/KLF4/HMOX1/TLR7/OAS1/APOD/HAVCR2/SYK/CSF1R/TLR3/IL18/TLR4/IL6R/OAS3/MAVS
MSSM	PHG	BP	GO:0050731	positive regulation of peptidyl-tyrosine phosphorylation	50	0.46679975340079494	2.230624434305945	2.926912565585077e-5	0.00023943698899352612	1.4886765354536115e-4	1167	tags=58%, list=23%, signal=45%	CD44/ANGPT1/IGF2/GPRC5B/TREM2/CD74/YES1/TGFB1/TNFRSF1A/TP53/PTPRC/PARP9/ADRA1A/EFNA1/BMP6/LRP4/PLCG2/PARP14/SYK/CSF1R/HES1/IL18/IL6R/PLPP3/AGT/FYN/EGFR/ABL1/PAK2
MSSM	PHG	BP	GO:0016082	synaptic vesicle priming	16	-0.6645660951694166	-2.3702571734167437	3.052538522653913e-5	2.4927266875806334e-4	1.5498289319035115e-4	1210	tags=81%, list=24%, signal=62%	SNAP47/SNCA/NAPB/SYNJ1/STXBP1/ERC2/SV2A/UNC13C/SNAP25/STX1B/UNC13A/STX1A/RAB3A
MSSM	PHG	BP	GO:0044087	regulation of cellular component biogenesis	323	0.2588033023056099	1.753656221622507	3.0830559521461994e-5	2.5132071624020693e-4	1.5625624708733173e-4	1250	tags=33%, list=25%, signal=27%	APLNR/FAM107A/YAP1/GPR65/CGNL1/CLEC7A/ANLN/S100A10/TREM2/SPHK1/MSN/ABCA1/SFRP1/ELN/ANTXR1/CRYAB/SRPX2/MMP14/FLNA/SOX9/PDLIM5/CAV1/SYNE2/SLC39A12/HSPA2/GSN/CDC42EP4/TGFB1/NUPR1/PLCE1/AJUBA/EMILIN1/CAPG/KDR/LCAT/CDC42EP1/DPYSL3/WASF2/TP53/PLEK/EZR/EPS8/SDC4/TMC8/NTN1/BMF/LIMK2/CEP295NL/NOTCH1/PIP4K2A/MDGA1/ADD3/APOD/RDX/ID1/RHOQ/DAAM2/PLCG2/CLU/PLXNB3/EML3/SYK/REST/TLN1/HES1/MYO10/MAP4K4/TLR4/GPC4/PIEZO1/PXN/SNCAIP/PRKCH/OCLN/TLR6/SWAP70/HAP1/MACF1/ARHGEF10/KAT2B/SMAD4/BMP7/SLAIN1/PTGER4/AGT/KANK1/RAPGEF3/ABCA2/CDC42EP2/ASAP3/COTL1/MAPRE1/SORBS3/ABL1/FZD5/TRIOBP/JAM3/ARAP1/CARD8/P2RX7/PAK2/LIMS1/WNT4/TJP1/RHOA/COL16A1/NEK7/PMEPA1
MSSM	PHG	BP	GO:0045577	regulation of B cell differentiation	13	0.7113464092631073	2.34782307651906	3.108626191283429e-5	2.529589833822537e-4	1.5727482398450262e-4	924	tags=85%, list=18%, signal=69%	CR1/ZFP36L1/SFRP1/ZFP36L2/MMP14/BTK/BCL6/INHBA/SYK/CARD11/INPP5D
MSSM	PHG	CC	GO:0005667	transcription regulator complex	137	0.33657737893431516	1.999345601018134	3.153996670063418e-5	2.5619987010603017e-4	1.5928981424980353e-4	1082	tags=36%, list=21%, signal=30%	WWTR1/YAP1/FOS/S100A10/ATF3/GTF2H2/HIPK2/SOX9/PBXIP1/TBL1X/KLF4/TBX18/TEAD2/AJUBA/STAT5A/TP53/LEF1/LMO2/JUNB/TBX2/NFATC1/NFATC2/PBX3/SMAD9/CEBPA/HEY2/TCF12/SOX8/RXRA/REST/CBFB/NFATC4/HDAC1/GATA2/SOX2/STAT3/ZFHX3/TCF7L2/SMAD4/TEAD1/WWOX/ASCL1/PRDM16/MAF/NFE2L2/IRF9/TCF3/CCND1/MXI1/RXRG
MSSM	PHG	BP	GO:0009792	embryo development ending in birth or egg hatching	206	0.29746244439484015	1.8800373064832976	3.1883325342402805e-5	2.5853461356593996e-4	1.607414186237482e-4	1174	tags=34%, list=23%, signal=28%	COL1A1/ANGPT1/ZFP36L1/YAP1/IGF2/CRB2/SFRP1/PRRX1/MMP14/SOX9/LATS2/TRIP6/KLF4/TBX18/MFNG/TEAD2/GLI2/GNA12/PHGDH/TGFBR2/TGFB2/NOTCH2/TGFB1/AKAP3/EMP2/TP53/HEG1/LEF1/SMO/YBX1/SDC4/TFEB/JUNB/VANGL2/AMOT/OTUD7B/NOTCH1/MAN2A1/PLCD3/CEBPA/HEY2/FGF2/TULP3/AR/SOX8/ITGB1/HES1/ACTL6A/PLXNB2/EYA1/GATA2/SLC2A10/SLC30A1/TCAP/SCRIB/LFNG/SMAD4/BMP7/FGFR2/MYO1E/LPAR6/CAPN2/ECE1/PTH1R/EGFR/ABL1/GNA13/FZD5/RAD51B/TTLL4/DZIP1L
MSSM	PHG	BP	GO:0003007	heart morphogenesis	80	0.38701269583433856	2.026498089062771	3.215260962649415e-5	2.602615791482591e-4	1.618151429262218e-4	959	tags=40%, list=19%, signal=33%	APLNR/YAP1/DSP/ELN/TGFBR3/PPP1R13L/FLNA/SOX9/DNAH11/TEAD2/TGFBR2/TGFB2/NOTCH2/TGFB1/EMP2/TP53/HEG1/FGFRL1/SMO/VANGL2/EFNA1/TBX2/NOTCH1/MYL3/HEY2/HES1/EYA1/PDCD4/TCAP/SMAD4/BMP7/FGFR2
MSSM	PHG	MF	GO:0003779	actin binding	156	0.3196957051692688	1.943170486167741	3.2732372929620044e-5	2.644913071340976e-4	1.644449357708184e-4	1169	tags=40%, list=23%, signal=32%	FAM107A/GBP1/CXCR4/S100A4/ANLN/MSN/ANTXR1/SYNE3/FLNC/FLNA/PDLIM5/SYNE2/GSN/FXYD5/MYOM1/CNN3/AJUBA/HIP1/PARVG/TNS1/CAPG/PDLIM4/WASF2/PALLD/EZR/IQGAP1/EPS8/ADD3/MYL3/SNTB1/RDX/SHROOM4/DAAM2/IQGAP2/UTRN/DST/NEBL/ITGB1/SMTN/TLN1/FMNL2/MYO10/INPPL1/MICALL2/PAWR/ABLIM1/SHROOM1/MYLK/MACF1/ENAH/PLEC/PPP1R18/MYO1E/PLEKHG3/COTL1/RAI14/EGFR/ABL1/TRIOBP/PDLIM3/SORBS1/ADCY8
MSSM	PHG	BP	GO:0002833	positive regulation of response to biotic stimulus	43	0.496401133704502	2.2899478789678662	3.300650006790754e-5	2.662409132877289e-4	1.6553273663155615e-4	1167	tags=56%, list=23%, signal=43%	TRIM56/CLEC7A/TRIM5/HLA-DRB1/IFI16/EMILIN1/PARP9/NLRC5/SASH1/BMP6/IFI35/HAVCR2/PLCG2/IRF7/HLA-E/SYK/TLR4/DDX60/MAVS/FYN/NMI/LSM14A/LAMP1/PAK2
MSSM	PHG	CC	GO:0032432	actin filament bundle	27	0.5782858475041697	2.3224982019133105	3.368707386052961e-5	2.711156333215274e-4	1.6856354710145297e-4	1251	tags=67%, list=25%, signal=51%	FAM107A/BAG3/CRYAB/FLNA/TRIP6/PDLIM5/PDLIM4/PALLD/SHROOM4/NEBL/MICALL2/PXN/ABLIM1/LPP/MYLK/PDLIM3/SORBS1/MYH9
MSSM	PHG	BP	GO:0014014	negative regulation of gliogenesis	16	0.6606953520672145	2.299640193420996	3.372814564255263e-5	2.711156333215274e-4	1.6856354710145297e-4	892	tags=69%, list=18%, signal=57%	CDKN2B/TREM2/ID4/TP53/TMEM98/CERS2/NKX6-2/NOTCH1/DAAM2/HES1/NR2E1
MSSM	PHG	BP	GO:0048167	regulation of synaptic plasticity	80	-0.3702935211266219	-2.1650713528415584	3.4290651858798004e-5	2.7420656209578613e-4	1.7048530244858596e-4	1715	tags=65%, list=34%, signal=44%	STX3/CPEB3/RARA/GRM5/GRIK2/SYT4/YWHAG/SLC4A10/TSHZ3/SLC8A2/PRKCZ/CX3CL1/PRRT1/SLC1A1/SNCA/EPHA4/CPLX2/MAP1B/LZTS1/RIMS2/STAU2/ADCY1/VAMP2/STXBP1/SHANK2/RIMS1/ERC2/PPP3CB/YWHAH/SYNGR1/NETO1/PRRT2/CAMK2A/MEF2C/MCTP1/CDK5/PTK2B/GRIN2A/KCNB1/UNC13C/SLC8A3/SNAP25/PLK2/RASGRF1/SORCS3/DRD5/ARC/NRGN/RAB3A/SYP/SYT12/VGF
MSSM	PHG	BP	GO:0051017	actin filament bundle assembly	60	0.43980127260559465	2.161746899426527	3.426066679264138e-5	2.7420656209578613e-4	1.7048530244858596e-4	1218	tags=53%, list=24%, signal=41%	FAM107A/GPR65/CGNL1/S100A10/SFRP1/ELN/FLNA/ITGB5/DPYSL3/WASF2/PLEK/EZR/EPS8/SDC4/RDX/ID1/PXN/PAWR/SHROOM1/SWAP70/ARHGEF10/PTGER4/RAPGEF3/ASAP3/SORBS3/ABL1/SORBS1/ARAP1/PAK2/WNT4/TJP1/RHOA
MSSM	PHG	BP	GO:0061572	actin filament bundle organization	60	0.43980127260559465	2.161746899426527	3.426066679264138e-5	2.7420656209578613e-4	1.7048530244858596e-4	1218	tags=53%, list=24%, signal=41%	FAM107A/GPR65/CGNL1/S100A10/SFRP1/ELN/FLNA/ITGB5/DPYSL3/WASF2/PLEK/EZR/EPS8/SDC4/RDX/ID1/PXN/PAWR/SHROOM1/SWAP70/ARHGEF10/PTGER4/RAPGEF3/ASAP3/SORBS3/ABL1/SORBS1/ARAP1/PAK2/WNT4/TJP1/RHOA
MSSM	PHG	BP	GO:1902895	positive regulation of miRNA transcription	15	0.691513004581963	2.37523338199342	3.4392562318341744e-5	2.745464991975398e-4	1.706966550842159e-4	926	tags=80%, list=18%, signal=66%	APLN/FOS/KLF4/TGFB2/TGFB1/TP53/FGF2/ATOH8/GATA2/STAT3/SMAD4/TEAD1
MSSM	PHG	CC	GO:0030425	dendrite	242	-0.24828060699251706	-1.8189056633786334	3.4537854056349816e-5	2.75230968014567e-4	1.7112221701240472e-4	1481	tags=44%, list=29%, signal=33%	APBA2/HSP90AB1/TRIM3/DAGLA/NEGR1/PTPRO/SLC4A10/MAPK8/BNIP3/LYNX1/SLC8A2/GRIA2/INPP5F/AMIGO1/FGF13/SYNPO/FLOT2/PRKACA/SLC1A1/CHL1/EPHA4/ATP1A3/CDKL5/RGS7BP/GRIP1/N4BP3/SAMD14/SLC4A8/MAP1S/CHRNA4/MAP1B/LZTS1/GRM7/P2RX6/STAU2/KCNIP4/BSN/RTN4R/KCNIP1/SHANK2/PCSK2/SEMA3A/GLRB/CHRM3/RTN1/HTR4/VSTM5/HOMER1/GLRX2/CLSTN3/PRKAA2/ASIC2/MAGEE1/GRIA3/PRRT2/GABRA3/CNIH3/ATP6AP2/CAMK2A/SYN1/CACNG3/KCNA2/GLRA3/KCNN2/WASF1/GRM2/CDK5/HTR5A/LRP8/PTK2B/GRIN2A/SV2A/INPP5J/THY1/KCNB1/TMEM266/ATP2B2/HRH2/FRMPD4/TRPC5/SLC8A3/DGKI/HCN1/PLK2/BDNF/PLXDC1/GABRA1/KCNH1/ELAVL4/RET/DRP2/EPHA5/CHRM1/KIF17/GNG3/HPCA/ARC/GAP43/NRGN/GABRG3/PAK1/HTR2A/TPBG/KCNB2/PCDH8/RPH3A/PCSK1
MSSM	PHG	MF	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	83	0.39746977401690525	2.106416929553437	3.483178332861247e-5	2.7709552933708576e-4	1.7228149014786128e-4	1597	tags=59%, list=31%, signal=41%	AEBP1/ATF3/PRRX1/TBX18/SALL1/TGIF1/ZBTB20/ZNF217/TP53/BCL6B/LEF1/FOXO1/TRPS1/GLIS3/NKX6-2/TBX2/NFATC2/SOX13/NACC2/PPARA/BCL6/HEY2/HIC1/REST/HES1/NFATC4/TFEC/ZBED6/ZFHX3/NR2E1/HHEX/ASCL1/PRDM16/TCF3/MITF/MXI1/ZNF572/SP2/BHLHE41/ELK3/ZBTB37/ERF/PROX1/ZNF692/PAX6/ZNF69/NFKB1/ZBTB1/HDGF
MSSM	PHG	BP	GO:0051937	catecholamine transport	26	-0.5650360161747856	-2.4522152220726476	3.52712332070809e-5	2.801093468782267e-4	1.7415530232470764e-4	744	tags=58%, list=15%, signal=50%	KCNA2/GRM2/SYT1/SYT13/KCNB1/SNCG/SYT5/RAB3B/STX1A/RAB3A/HTR2A/SYT12/VIP/CARTPT/CRH
MSSM	PHG	BP	GO:0045619	regulation of lymphocyte differentiation	71	0.41995314616226365	2.1447222750217136	3.5820332639961555e-5	2.839821225761618e-4	1.765631635047306e-4	1160	tags=49%, list=23%, signal=39%	FOXJ1/CR1/ITPKB/ZFP36L1/HLA-DOA/HLA-DRA/SFRP1/CD74/HLA-DRB1/ZFP36L2/MMP14/GLI2/TGFBR2/ANXA1/PTPRC/LEF1/ERBB2/JUNB/BTK/SOX13/BCL6/INHBA/SASH3/SYK/CBFB/IL18/ACTL6A/AXL/CARD11/INPP5D/BTN2A2/ABL1/LOXL3/IRF1/ZBTB7B
MSSM	PHG	BP	GO:0072009	nephron epithelium development	39	0.5098981307507277	2.275383380201243	3.592640821529758e-5	2.843353746080572e-4	1.7678279457058828e-4	987	tags=54%, list=19%, signal=44%	FOXJ1/NPNT/AQP1/WWTR1/YAP1/SOX9/SALL1/FGF1/NOTCH2/IQGAP1/SMO/NOTCH1/FGF2/KLF15/SOX8/HES1/EYA1/LAMB2/SMAD4/AGT/MYO1E
MSSM	PHG	BP	GO:0031399	regulation of protein modification process	461	0.2422643366889881	1.7247630249863732	3.600542805096507e-5	2.8447365547275305e-4	1.7686876937316173e-4	1259	tags=33%, list=25%, signal=27%	LTF/APLNR/CD44/HSPB1/ANGPT1/ITPKB/FAM107A/CHI3L1/WWTR1/IGF2/CDKN2B/GPRC5B/CSF1/TREM2/SPHK1/SFRP1/CD74/HLA-DRB1/SAMSN1/PTTG1IP/PARD3/HIPK2/C3/DDR2/SOX9/LATS2/CAV1/HSPA2/FGF1/DTX3L/GNA12/YES1/TGFBR2/TGFB2/TPD52L1/TGFB1/TNFRSF1A/TLR7/NUPR1/PLCE1/EMP2/AJUBA/EMILIN1/KDR/HERC5/ARRDC4/PLAUR/DUSP1/TP53/PTPRC/HEG1/PARP9/CD109/IQGAP1/ERBB2/ADRA1A/SDC4/CRTAP/CDK2AP1/PGF/SASH1/EFNA1/LIMK2/ADRB2/PTPN13/BMPR1B/BCL6/INHBA/LAPTM5/INHBB/CARD10/CEBPA/BMP6/PRR5L/PIK3R5/FGF2/BCAR3/LRP5/LRP4/PLCG2/KLF15/CLU/PARP14/LMNA/SYK/CSF1R/CTDSP2/HES1/TLR3/IL18/TLR4/PLXNB2/IL6R/AASS/GATA2/OCLN/TLR6/PDCD4/SWAP70/FN1/PIK3CG/PLPP3/CEMIP/PELI2/KAT2B/SMAD4/PLEC/BMP7/TAB2/HHATL/HHEX/AGT/PHF19/RAPGEF3/PDGFRB/HMG20B/ABCA2/VEGFB/MAVS/FYN/CCND1/FBLN1/NMI/KANSL1/DAB2/EGFR/ABL1/CAB39L/RAMP1/FZD5/HFE/FLT4/CDKN2C/PARP10/ZBTB7B/P2RX7/PAK2/MOB3A/ADCY8/MOB3C/WDFY2/GPER1/ENPP1/PTBP1/RHOA/TNFRSF10B/DNAJC3/PMEPA1/MOB3B/CTDSP1
MSSM	PHG	BP	GO:0002532	production of molecular mediator involved in inflammatory response	20	0.624379798148906	2.29815084758738	3.612476121514301e-5	2.8492943060817575e-4	1.771521431962285e-4	913	tags=70%, list=18%, signal=58%	SERPINE1/CLEC7A/TREM2/PBXIP1/VAMP8/BTK/APOD/PPARA/SYK/TLR4/TLR6/PDCD4/STAT3/GPSM3
MSSM	PHG	BP	GO:0015837	amine transport	40	-0.4828542778184081	-2.3653207378993724	3.691270241673571e-5	2.9032051946952653e-4	1.8050400103664566e-4	1186	tags=60%, list=23%, signal=46%	SNCA/ADRA2A/CHRNA4/GRM7/STXBP1/KCNA2/GRM2/SV2A/SYT1/SYT13/KCNB1/SNCG/NPY5R/SYT5/RAB3B/STX1A/RAB3A/HTR2A/KMO/SYT12/VIP/CARTPT/RGS4/CRH
MSSM	PHG	BP	GO:0032607	interferon-alpha production	11	0.7434422795443554	2.3288596782299766	3.699670834434252e-5	2.9032051946952653e-4	1.8050400103664566e-4	1029	tags=82%, list=20%, signal=65%	IFIH1/TLR7/HAVCR2/IRF7/TLR3/TLR4/IRF5/MAVS/NMI
MSSM	PHG	BP	GO:0032647	regulation of interferon-alpha production	11	0.7434422795443554	2.3288596782299766	3.699670834434252e-5	2.9032051946952653e-4	1.8050400103664566e-4	1029	tags=82%, list=20%, signal=65%	IFIH1/TLR7/HAVCR2/IRF7/TLR3/TLR4/IRF5/MAVS/NMI
MSSM	PHG	BP	GO:0014013	regulation of gliogenesis	33	0.53362377136525	2.277706463743626	3.76018236271654e-5	2.9357369730533526e-4	1.8252663318307527e-4	976	tags=55%, list=19%, signal=44%	CXCR4/CDKN2B/TREM2/ID4/TGFB1/TP53/TMEM98/CERS2/NKX6-2/NTN1/NOTCH1/DAAM2/SOX8/HES1/HDAC1/PRKCH/NR2E1/PTPRZ1
MSSM	PHG	BP	GO:0045216	cell-cell junction organization	71	0.4192652900975382	2.141209358789255	3.757836423624869e-5	2.9357369730533526e-4	1.8252663318307527e-4	1461	tags=55%, list=29%, signal=40%	APLNR/GJA1/TJP2/DSP/UGT8/PARD3/CLDN11/FLNA/PLEKHA7/CAV1/CLDN15/TGFB2/TGFB1/FRMPD2/MARVELD2/HEG1/RAB13/CDH20/RDX/BMP6/CSF1R/TLN1/MICALL2/JUP/PRKCH/OCLN/PLEC/AGT/FZD5/JAM3/PAK2/LIMS1/TJP1/RHOA/LSR/HIPK1/HDAC7/CTNNA1/ROCK1
