model	sex	age	ONTOLOGY	ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
5xFAD	female	12 mo	BP	GO:0051251	positive regulation of lymphocyte activation	92	0.6439458902937593	1.538469491143679	4.601648941679644e-6	1.4765098575370163e-4	1.2053712005128459e-4	548	tags=55%, list=23%, signal=44%	Clec7a/Lilrb4a/Tnfsf11/Cd244a/Tyrobp/Lilrb4b/H2-Ob/Runx3/H2-Oa/Ptprc/Cd5/Gimap3/Gpr183/Card11/Cd74/Slamf1/Runx1/Havcr2/Thy1/Rasal3/H2-Ab1/Rhoh/Ccl5/H2-Aa/Vsir/Nckap1l/Ighd/Cd86/Tgfbr2/B2m/Nlrp3/H2-DMb1/Aif1/Cd28/Tgfb1/Inpp5d/Spn/Dock8/Il1rl2/Hlx/H2-Eb1/Pycard/Igf1/Sash3/Tlr9/Tnfrsf14/Tlr4/Lgals9/Syk/Cd274/Il1a
5xFAD	female	12 mo	BP	GO:0022407	regulation of cell-cell adhesion	128	0.6108507234743971	1.4712043633924499	4.873561226711449e-6	1.5488641727177244e-4	1.264438742328745e-4	570	tags=52%, list=24%, signal=42%	Lilrb4a/Gpnmb/Tnfsf11/Cd244a/Il1rn/Lilrb4b/H2-Ob/Runx3/H2-Oa/Ptprc/Ptpn6/Lgals3/Lag3/Cd5/Gimap3/Cd37/Laptm5/Itgb2/Card11/Cd74/Slamf1/Runx1/Alox5/Havcr2/Thy1/Plaur/Rasal3/Cd9/H2-Ab1/Rhoh/Ccl5/H2-Aa/Spi1/Vsir/Nckap1l/Cd86/Tgfbr2/B2m/Nlrp3/H2-DMb1/Aif1/Cd28/Tgfb1/Cd44/Spn/Dock8/Tnfaip8l2/Il1rl2/Hlx/H2-Eb1/Fermt3/Pycard/Icam1/Igf1/Sash3/Ptafr/Tspan32/Tnfrsf14/Lgals9/Syk/Cd274/Il1a/F11r/Pdpn/Gcnt1/Zc3h12a
5xFAD	female	12 mo	BP	GO:0002833	positive regulation of response to biotic stimulus	62	0.6785260691825523	1.6025624200072328	5.7837741898731045e-6	1.8207975916609953e-4	1.4864357103665934e-4	535	tags=66%, list=22%, signal=53%	Clec7a/Mmp12/Tyrobp/Cd180/Il18rap/Ifi204/Ifi207/Ly86/Tasl/Tlr2/Ifi206/Lag3/Gimap3/Ifi209/Cd74/Cyba/Havcr2/Slamf6/Zbp1/Vav1/Spi1/Trim30a/Nlrc5/Ddx60/Trim30d/Oasl1/Grn/Sting1/Plcg2/Pycard/Irf7/Tlr9/Tlr4/Trim5/Irgm1/Aim2/Lgals9/Syk/Trim12a/Cd274/Parp9
5xFAD	female	12 mo	BP	GO:0002366	leukocyte activation involved in immune response	98	0.6363151505651219	1.521462759499587	6.331564008820629e-6	1.9746195418163026e-4	1.612010590735641e-4	570	tags=57%, list=24%, signal=45%	Lilrb4a/Cd244a/Ly9/Trem2/Tyrobp/Fgr/Cd180/Cd84/Slc11a1/Bcl3/Milr1/Ptprc/Ptpn6/Psen1/Fcer1g/Myo1f/Lgals3/Irf8/Gpr183/Itgb2/Cd74/Batf/Slamf1/Havcr2/Lat2/Slamf6/Dock2/6030468B19Rik/Apbb1ip/Spi1/Nckap1l/Rac2/Itgam/Nlrp3/H2-DMb1/Fes/Anxa3/Cd28/Tgfb1/Grn/Spn/Hlx/Plcg2/Pycard/Lcp1/Icam1/Hmox1/Ptafr/Tlr4/Adora3/Lgals9/Ptger4/Syk/Parp3/H2-M3/Zc3h12a
5xFAD	female	12 mo	BP	GO:0002573	myeloid leukocyte differentiation	75	0.6538927219591184	1.554226263141036	6.815941305044649e-6	2.1059996421235181e-4	1.71926472684752e-4	488	tags=53%, list=20%, signal=44%	Ccl3/Lilrb4a/Dcstamp/Tnfsf11/Trem2/Tyrobp/Ifi204/Lilrb4b/Ifi207/Psen1/Tlr2/Fcer1g/Ifi206/C1qc/Gimap3/Gpr183/Cd74/Batf/Runx1/App/Hcls1/Ccl5/Spi1/Ikzf1/Tgfbr2/Hhex/Itgam/Fes/Tgfb1/Inpp5d/Cebpa/Csf1r/Lif/Mafb/Csf1/Cd109/Pirb/Itgb3/Cd300lf/Tcirg1
5xFAD	female	12 mo	BP	GO:0042098	T cell proliferation	71	0.6576852394333724	1.5589326724690316	6.9473874880539764e-6	2.1269203713427634e-4	1.7363436812248859e-4	548	tags=61%, list=23%, signal=48%	Lilrb4a/Gpnmb/Cd244a/Lilrb4b/Slc11a1/Ptprc/Ptpn6/Lgals3/Cd37/Laptm5/Itgb2/Card11/Slamf1/Havcr2/Rasal3/Dock2/Ccl5/H2-Aa/Vsir/Nckap1l/Rac2/Elf4/Cd86/Tgfbr2/Itgam/H2-DMb1/Aif1/Cd28/Tgfb1/Cd44/Spn/Dock8/Pycard/Igf1/Sash3/Tnfrsf1b/Cxcr4/Tspan32/Tnfrsf14/Lgals9/Syk/Cd274/Il1a
5xFAD	female	12 mo	BP	GO:0019724	B cell mediated immunity	54	0.6907442206662664	1.6233441925854566	7.323653384645836e-6	2.1820563700502817e-4	1.7813547894232542e-4	341	tags=57%, list=14%, signal=50%	Trem2/C4b/Fcgr2b/H2-Ob/H2-Oa/Bcl3/Ptprc/Ptpn6/C1qa/Fcer1g/C1qc/Gimap3/C1qb/Cd74/Batf/Csf2rb/C3/Fcgr3/6030468B19Rik/H2-Ab1/H2-Aa/Ighd/Fcgr1/Btk/Csf2rb2/B2m/H2-DMb1/Cd28/Tgfb1/Il21r/Inpp5d
5xFAD	female	12 mo	BP	GO:0060326	cell chemotaxis	85	0.6441358543487952	1.539198876535082	7.294388036455443e-6	2.1820563700502817e-4	1.7813547894232542e-4	409	tags=47%, list=17%, signal=40%	Ccl3/Ccl4/Ccl6/Tnfsf11/Ch25h/C3ar1/Cnr2/Cxcl10/Lox/Slamf9/Csf3r/Fcer1g/Lgals3/Cxcl5/Gpr183/Itgb2/Cd74/Slamf1/Alox5/App/Fcgr3/Vav1/Ccl5/Spi1/Nckap1l/Spp1/Rac2/Ccl12/C5ar1/Cx3cr1/Itgam/Serpine1/Aif1/Cxcr6/Csf1r/Bin2/Cxcl16/Cmklr1/C5ar2/Csf1
5xFAD	female	12 mo	BP	GO:0040011	locomotion	308	0.5366407217483726	1.3129534537989302	7.294388036455443e-6	2.1820563700502817e-4	1.7813547894232542e-4	573	tags=36%, list=24%, signal=31%	Itgax/Clec7a/Ccl3/Ccl4/Gpnmb/Ccl6/Tnfsf11/Mmp12/Trem2/Fgr/Hpse/Ch25h/Il1rn/Plau/Runx3/C3ar1/Cnr2/Cxcl10/Ptprc/Lox/Psen1/Slamf9/Tlr2/Csf3r/Fcer1g/Myo1f/Lgals3/Cxcl5/Gpr183/Itgb2/Ip6k3/Cd74/Lcn2/Slamf1/Alox5/App/Thy1/Fcgr3/Dock2/Cd9/Vav1/Rhoh/Abi3/Ccl5/Spi1/Vsir/Nckap1l/Spp1/Rac2/Ccl12/C5ar1/Was/Bst2/Lsp1/Tgfbr2/Cx3cr1/Itgam/Ctsh/Fes/Serpine1/Aif1/Anxa3/Cxcr6/P2ry6/Pik3cg/Tgfb1/Grn/Spn/Dock8/Csf1r/Bin2/Cxcl16/Cmklr1/Fermt3/Itga2/Plcg2/C5ar2/Pycard/Csf1/Icam1/Igf1/Hmox1/Ptafr/Cxcr4/Cysltr1/Itgb3/Tnfrsf14/Gpsm3/Vim/Tlr4/Adora3/Cd63/Lgals9/Arhgef16/Ccrl2/Ptger4/Timp1/Ifitm3/Tgfbr1/Syk/Cd274/Il1a/Igfbp5/Ccl9/Apoe/Pdpn/P2ry12/Gcnt1/Zc3h12a/Rhoj
5xFAD	female	12 mo	BP	GO:0016064	immunoglobulin mediated immune response	52	0.708460692156902	1.665953332463585	7.463147366660817e-6	2.2039400674820484e-4	1.799219877495873e-4	341	tags=60%, list=14%, signal=52%	Trem2/C4b/Fcgr2b/H2-Ob/H2-Oa/Bcl3/Ptprc/Ptpn6/C1qa/Fcer1g/C1qc/Gimap3/C1qb/Cd74/Batf/Csf2rb/C3/Fcgr3/6030468B19Rik/H2-Ab1/H2-Aa/Ighd/Fcgr1/Btk/Csf2rb2/B2m/H2-DMb1/Cd28/Tgfb1/Il21r/Inpp5d
5xFAD	female	12 mo	BP	GO:0009615	response to virus	104	0.6253688173820728	1.4979782185352948	7.711197949722006e-6	2.2572164524756433e-4	1.84271286185416e-4	822	tags=80%, list=34%, signal=55%	Itgax/Mmp12/Ifi204/Oas1g/Oas3/Ifi207/Bcl3/Cxcl10/Ptprc/Ifi206/Tlr13/Cd37/Tlr7/Mx1/Lcn2/Apobec1/Slfn8/Ifi27l2a/Zbp1/Nlrp1a/Ticam2/Ccl5/Trim30a/Slfn9/Irf5/Bst2/Ddx60/Cd86/Wdfy4/Oas1a/Trim30d/Oasl1/Nlrp1b/Oasl2/Nlrp3/Tgfb1/Spn/Unc93b1/Sting1/Pycard/Apobec3/Irf7/Rtp4/Tspan32/Tlr9/Mx2/Ifit3/Trim5/Irgm1/Aim2/Lgals9/Ifitm3/Casp1/Oas1b/Oas2/Trim12a/Parp9/Tagap/Ifit3b/Zc3h12a/Eif2ak2/Card9/Rsad2/Trim12c/Isg15/Rigi/Dhx58/Gbp7/Ifi27/Igtp/Fgl2/Ifih1/Il15/Dtx3l/Zc3hav1/Il10rb/Trim21/Stat1/Trim34a/Ifngr1/Trim25/Il33/Gpam
5xFAD	female	12 mo	BP	GO:0042127	regulation of cell population proliferation	332	0.5320919387687526	1.30278822168017	7.989071570662399e-6	2.318220159243515e-4	1.892514162459889e-4	566	tags=37%, list=24%, signal=33%	Itgax/Clec7a/Lilrb4a/Gpnmb/Cd244a/Mmp12/Tgm1/Serpinf2/Trem2/Tyrobp/Hpse/Cd22/Fcgr2b/Osm/Gfap/Lilrb4b/Plau/Runx3/C3ar1/Cxcl10/Ptprc/Ptpn6/Tlr2/Lgals3/Gpr183/Cd37/Laptm5/Card11/Cd74/Csf2rb/Ctsz/Osmr/Cyba/Apobec1/Slamf1/Runx1/Alox5/App/Havcr2/Il1rl1/Ccn5/Hcls1/Rasal3/Cd9/Mlxipl/Hpgds/Tnfrsf13b/Iqgap3/Ccl5/H2-Aa/Cdk1/Vsir/Nckap1l/Rac2/Ccl12/Ighd/Btk/Cd86/Csf2rb2/Tgfbr2/B2m/Hhex/Cx3cr1/Ang/H2-DMb1/Ctsh/Fes/Serpine1/Aif1/Cd28/P2ry6/Tgfb1/Prrx2/Inpp5d/Cd44/Tgif1/Cebpa/Grn/Spn/Csf1r/Lif/Hlx/Itga2/C5ar2/Hpgd/Pycard/Csf1/Igf1/Fgfr4/Sash3/Cd109/Hmox1/Ptafr/Atf3/Cela1/Tnfrsf1b/Tspan32/Tlr9/Itgb3/Irak4/Tnfrsf14/Vim/Hck/Tlr4/Adora3/Ifit3/Spint1/Lgals9/Ptger4/Timp1/Ctsl/Ifitm3/Tgfbr1/Syk/Cd274/Tspo/Il1a/Cdk6/Igfbp5/Crlf2/Apoe/Pdpn/Nfatc1/Ifit3b
5xFAD	female	12 mo	BP	GO:0032760	positive regulation of tumor necrosis factor production	44	0.7073182581475899	1.650857502057569	8.46507880700825e-6	2.4143562375202163e-4	1.9709963070209044e-4	548	tags=75%, list=23%, signal=59%	Clec7a/Ccl3/Ccl4/Tyrobp/Cd84/Oas1g/Cd14/Oas3/Tlr1/Ptprc/Psen1/Tlr2/Fcer1g/Cyba/App/Havcr2/Fcgr3/Tmem106a/Lpl/Oas1a/Spn/Plcg2/Pycard/Sash3/Ptafr/Lilra5/Tlr9/Tlr4/Tnfrsf1a/Lgals9/Syk/Oas2/Il1a
5xFAD	female	12 mo	BP	GO:1903557	positive regulation of tumor necrosis factor superfamily cytokine production	44	0.7073182581475899	1.650857502057569	8.46507880700825e-6	2.4143562375202163e-4	1.9709963070209044e-4	548	tags=75%, list=23%, signal=59%	Clec7a/Ccl3/Ccl4/Tyrobp/Cd84/Oas1g/Cd14/Oas3/Tlr1/Ptprc/Psen1/Tlr2/Fcer1g/Cyba/App/Havcr2/Fcgr3/Tmem106a/Lpl/Oas1a/Spn/Plcg2/Pycard/Sash3/Ptafr/Lilra5/Tlr9/Tlr4/Tnfrsf1a/Lgals9/Syk/Oas2/Il1a
5xFAD	female	12 mo	BP	GO:0045785	positive regulation of cell adhesion	136	0.6016373537507008	1.4515169059241526	9.239505564813217e-6	2.612900853371331e-4	2.1330812133574137e-4	569	tags=49%, list=24%, signal=39%	Lilrb4a/Tnfsf11/Cd244a/Hpse/Lilrb4b/H2-Ob/Runx3/H2-Oa/Ptprc/Ptpn6/Cd5/Gimap3/Itgb2/Card11/Cd74/Slamf1/Runx1/Alox5/Havcr2/Thy1/Plaur/Rasal3/H2-Ab1/Apbb1ip/Vav1/Rhoh/Ccl5/H2-Aa/Vsir/Nckap1l/Spp1/Cd86/Tgfbr2/B2m/Nlrp3/H2-DMb1/Aif1/Cd28/Tgfb1/Cd44/Spn/Dock8/Il1rl2/Lif/Hlx/H2-Eb1/Itga2/Pycard/Csf1/Icam1/Igf1/Sash3/Ptafr/Itgb3/Tnfrsf14/Cd63/Lgals9/Ptger4/Syk/Cd274/Il1a/Cdk6/F11r/Pdpn/P2ry12/Gcnt1
5xFAD	female	12 mo	BP	GO:1902533	positive regulation of intracellular signal transduction	238	0.5571403009784173	1.3581261306034302	9.934192599015897e-6	2.7857479582282395e-4	2.2741875671165984e-4	578	tags=38%, list=24%, signal=32%	Ccl3/Ccl4/Gpnmb/Ccl6/Gpr65/Tnfsf11/Serpinf2/Trem2/Fgr/Hpse/Fcgr2b/Osm/Cd84/Il1rn/Slc15a3/Cd14/Ptprc/Ptpn6/Psen1/Tlr2/Gpr183/Naip2/Tlr7/Laptm5/Naip6/Card11/Cd74/Slamf1/App/Havcr2/C3/Naip5/Hcls1/Pbk/Hcst/Dock2/Tlr6/Iqgap3/Tmem106a/Ccl5/Spi1/Trim30a/Nckap1l/Ccl12/Ddx60/Cd86/Pik3ap1/Trim30d/Oasl1/Cx3cr1/Cd28/P2ry6/Pik3cg/Tgfb1/Cd44/Csf1r/Lif/Trim14/Plcg2/C5ar2/Pycard/Csf1/Icam1/Igf1/Fgfr4/Sctr/Cxcr4/Lilra5/Tlr9/Itgb3/Irak4/Tlr4/Adora3/Trim5/Chil1/Ptger4/Casp8/Casp1/Tgfbr1/Syk/Trim12a/Pik3r5/Il1a/Igfbp5/F11r/Ccl9/Apoe/P2ry12/Zc3h12a/Eif2ak2/Axl
5xFAD	female	12 mo	BP	GO:0030099	myeloid cell differentiation	103	0.6225496068258801	1.49034605481773	1.0212067644566467e-5	2.839805810826525e-4	2.3183185143980714e-4	489	tags=48%, list=20%, signal=40%	Ccl3/Lilrb4a/Dcstamp/Tnfsf11/Trem2/Tyrobp/Ifi204/Lilrb4b/Ifi207/Rab7b/Lox/Ptpn6/Psen1/Tlr2/Csf3r/Fcer1g/Ifi206/Irf8/C1qc/Gimap3/Gpr183/Cd74/Batf/Runx1/App/Hcls1/Clec5a/Ccl5/Spi1/Nckap1l/Ikzf1/Tgfbr2/B2m/Hhex/Itgam/Fes/Tgfb1/Inpp5d/Cebpa/Csf1r/Lif/Mafb/Csf1/Cd109/Pirb/Itgb3/Cd300lf/Tcirg1/Dnase2a
5xFAD	female	12 mo	BP	GO:0008283	cell population proliferation	391	0.5244231025199029	1.2868414432505841	1.0767818076746406e-5	2.969604043148988e-4	2.4242812686054547e-4	566	tags=36%, list=24%, signal=33%	Itgax/Clec7a/Lilrb4a/Gpnmb/Tnfsf11/Cd244a/Mmp12/Tgm1/Serpinf2/Trem2/Tyrobp/Hpse/Cd180/Cd22/Il18rap/Fcgr2b/Osm/Gfap/Lilrb4b/Plau/Slc11a1/Runx3/C3ar1/Cxcl10/Ptprc/Ptpn6/Psen1/Tlr2/Lgals3/Gpr183/Cd37/Laptm5/Itgb2/Card11/Cd74/Csf2rb/Ctsz/Osmr/Cyba/Apobec1/Slamf1/Runx1/Alox5/App/Havcr2/Il1rl1/Ccn5/Hcls1/Slamf6/Rasal3/Dock2/Cd9/Mlxipl/Hpgds/Tnfrsf13b/Ncf1/Iqgap3/Ccl5/H2-Aa/Cdk1/Vsir/Nckap1l/Rac2/Ccl12/C5ar1/Ighd/Elf4/Btk/Cd86/Csf2rb2/Tgfbr2/B2m/Hhex/Cx3cr1/Ang/Itgam/H2-DMb1/Ctsh/Fes/Serpine1/Aif1/Cd28/P2ry6/Tgfb1/Prrx2/Inpp5d/Cd44/Tgif1/Cebpa/Grn/Spn/Dock8/Csf1r/Lif/Hlx/Itga2/C5ar2/Abcb1b/Hpgd/Pycard/Csf1/Igf1/Fgfr4/Sash3/Cd109/Hmox1/Ptafr/Atf3/Cela1/Tnfrsf1b/Cxcr4/Tspan32/Tlr9/Itgb3/Irak4/Tnfrsf14/Vim/Hck/Tlr4/Adora3/Ifit3/Tcirg1/Spint1/Lgals9/Ptger4/Timp1/Ctsl/Ifitm3/Tgfbr1/Syk/Cd274/Tspo/Il1a/Cdk6/Igfbp5/Crlf2/Apoe/Pdpn/Nfatc1/Ifit3b
5xFAD	female	12 mo	BP	GO:0045089	positive regulation of innate immune response	50	0.6935335610351674	1.625750350044407	1.1101143714520611e-5	3.036435784865187e-4	2.478840373872247e-4	631	tags=76%, list=26%, signal=57%	Clec7a/Mmp12/Tyrobp/Il18rap/Ifi204/Ifi207/Tasl/Tlr2/Ifi206/Lag3/Gimap3/Ifi209/Cd74/Havcr2/Slamf6/Zbp1/Vav1/Spi1/Trim30a/Nlrc5/Trim30d/Sting1/Plcg2/Pycard/Irf7/Tlr9/Tlr4/Trim5/Irgm1/Aim2/Lgals9/Syk/Trim12a/Parp9/H2-M3/Card9/Ifi35/Trim12c
5xFAD	female	12 mo	MF	GO:0005102	signaling receptor binding	297	0.5398669057124645	1.3202081009559063	1.1462506671232701e-5	3.1097873790165466e-4	2.53872205949082e-4	564	tags=35%, list=24%, signal=31%	Itgax/Ccl3/Lilrb4a/Ccl4/Gpnmb/Ccl6/Tnfsf8/Tnfsf11/Cd244a/Tyrobp/Fgr/Cd22/Osm/Gfap/Il1rn/Dkk2/Tlr1/Cxcl10/Ptprc/Ptpn6/Psen1/Tlr2/Lgals3/Cxcl5/Lag3/Itgb2/Cd74/Osmr/App/C3/Ccn5/Thy1/Plaur/Hcst/Dock2/Tlr6/Pilra/6030468B19Rik/Cd9/Pth2/Ticam2/Gna15/Ccl5/Spp1/Ccl12/Gusb/Ighd/Fcgr1/Lpl/Cd86/Tgfbr2/Pik3ap1/Cx3cr1/Ang/Itgam/Fes/Serpine1/Pik3cg/Tgfb1/Capn3/Cd44/Grn/Unc93b1/Ltb/Cxcl16/Lif/H2-Eb1/Fermt3/Itga2/Pycard/Lcp1/Csf1/Icam1/Igf1/Tap1/Pirb/Rtp4/Gmfg/Plscr2/Tlr9/Itgb3/H2-D1/Irak4/H2-K1/Cd300lf/Hck/Tlr4/Lgals9/Itgb5/Arhgef16/Ccrl2/H2-Q4/Casp8/Timp1/Tgfbr1/Syk/Il1a/F11r/Ccl9/Crlf2/Apoe/S1pr3/Pdpn/H2-M3
5xFAD	female	12 mo	BP	GO:0032496	response to lipopolysaccharide	76	0.6537227909281601	1.5550615568495916	1.2320750543966225e-5	3.2891475652172236e-4	2.685145465918702e-4	582	tags=63%, list=24%, signal=49%	Lilrb4a/Trem2/Cd68/Cd180/Fcgr4/Cd84/Slc11a1/Cd14/Cd300lb/Cnr2/Ly86/Cxcl10/Irf8/Cxcl5/Havcr2/Ncf2/Ccl5/Spi1/Trim30a/Ccl12/Cd86/B2m/Trim30d/Cx3cr1/Nlrp3/Serpine1/Tgfb1/Cxcl16/Gbp6/Plcg2/Pycard/Ptafr/Tnfrsf1b/Plscr2/Vim/Tlr4/Trim5/Irgm1/Lgals9/Ptger4/Casp1/Trim12a/Cd274/Il1a/Zc3h12a/Eif2ak2/Axl/Gbp2
5xFAD	female	12 mo	BP	GO:0071310	cellular response to organic substance	468	0.5127974432569646	1.2606486705944489	1.2296133659762495e-5	3.2891475652172236e-4	2.685145465918702e-4	583	tags=34%, list=24%, signal=32%	Ccl3/Lilrb4a/Ccl4/Ccl6/Dcstamp/Tnfsf11/Mmp12/Trem2/Cd68/Cd180/Il18rap/Fcgr2b/Osm/Fcgr4/Cd84/Ifi204/Il1rn/Oas1g/Cd14/Oas3/Cd300lb/Ifi207/Ly86/Rab7b/Cxcl10/Ptprc/Lox/Ptpn6/Psen1/Tlr2/Csf3r/Fcer1g/Ifi206/Irf8/Cxcl5/Capg/Naip2/Laptm5/Naip6/Ifi209/Cd74/Csf2rb/Gm5431/Osmr/Cyba/Runx1/App/Havcr2/Naip5/Hcls1/Zbp1/Tlr6/H2-Ab1/F830016B08Rik/Mlxipl/Ncf2/Ticam2/Casp4/Gna15/Iqgap3/Ccl5/Spi1/Trim30a/Cdk1/Vsir/Ifi213/Lpxn/Spp1/Ccl12/Irf5/Nlrc5/Was/Lpl/Lsp1/Btk/Cd86/Csf2rb2/Tgfbr2/Oas1a/B2m/Hhex/Trim30d/Oasl1/Cx3cr1/Oasl2/Nlrp3/Il2rb/Fes/Serpine1/P2ry6/Pik3cg/Tgfb1/Il21r/Cd44/Cebpa/Dok1/Dock8/Csf1r/P2ry13/Cxcl16/Gbp6/Sting1/Plcg2/Hk2/Hpgd/Pycard/Csf1/Icam1/Igf1/Fgfr4/Gbp3/Iigp1/Cd109/Irf7/Atf3/Pirb/Socs3/Tnfrsf1b/Cxcr4/Lilra5/Plscr2/Tlr9/Itgb3/Irak4/Il3ra/Vim/Cd300lf/Tlr4/Ifit3/9930111J21Rik1/Tcirg1/Trim5/Tnfrsf1a/Cd63/Irgm1/Aim2/Itgb5/Ptger4/Gm4951/Ifitm3/Casp1/Tgfbr1/Syk/Oas2/Trim12a/Cd274/Parp9/Il1a/Igfbp5/Ccl9/Crlf2/Parp14/P2ry12/Aqp4/Zc3h12a/Il10ra/Eif2ak2/Axl/Gbp2/Ucp2
5xFAD	female	12 mo	BP	GO:0002699	positive regulation of immune effector process	95	0.6320243425922651	1.510840014202882	1.3560121815521114e-5	3.5912798808249174e-4	2.9317957609497616e-4	526	tags=56%, list=22%, signal=45%	Lilrb4a/Cd244a/Trem2/Tyrobp/Fgr/C4b/Il18rap/Cd84/Ptprc/Ptpn6/Tlr2/Fcer1g/Lag3/Gimap3/Cd37/Tlr7/Laptm5/Itgb2/Cd74/Slamf1/C3/Slamf6/Fcgr3/6030468B19Rik/Vav1/Casp4/Spi1/Rac2/Ddx60/Fcgr1/Cd86/B2m/Itgam/Nlrp3/H2-DMb1/Fes/Cd28/Tgfb1/Hlx/Plcg2/Pycard/Sash3/Hmox1/Ptafr/Tlr9/H2-D1/Tnfrsf14/H2-K1/Tlr4/Adora3/H2-Q4/Casp1/Syk
5xFAD	female	12 mo	BP	GO:0030098	lymphocyte differentiation	114	0.6110350407022428	1.4674064599895362	1.411642972492429e-5	3.7091752749663276e-4	3.0280414528059734e-4	578	tags=53%, list=24%, signal=42%	Lilrb4a/Bcl2a1d/Tnfsf8/Ly9/Lilrb4b/Runx3/H2-Oa/Bcl3/Ptprc/Ptpn6/Fcer1g/Irf8/Lag3/Gimap3/Gpr183/Laptm5/Card11/Cd74/Batf/Slamf1/Runx1/Slamf6/Dock2/6030468B19Rik/H2-Ab1/Vav1/Rhoh/H2-Aa/Spi1/Vsir/Nckap1l/Ikzf1/Btk/Tgfbr2/B2m/Hhex/Nlrp3/Cd28/Tgfb1/Inpp5d/Cd44/Spn/Lyl1/Il1rl2/Hlx/Plcg2/Mafb/Sash3/Nfam1/Tlr9/Tcirg1/Lgals9/Ptger4/Ctsl/Syk/Il1a/Cdk6/Nfatc1/Zc3h12a/Axl
5xFAD	female	12 mo	BP	GO:0032612	interleukin-1 production	49	0.6896573523387444	1.6140328450831527	1.4719637242400506e-5	0.00038374554279601946	3.132764899945108e-4	570	tags=73%, list=24%, signal=57%	Ccl3/Lilrb4a/Trem2/Tyrobp/Ifi204/Lilrb4b/Ifi207/Slamf9/Tlr2/Ifi206/App/Havcr2/Naip5/Tlr6/Nlrp1a/Casp4/Tmem106a/Ighd/Lpl/Cx3cr1/Nlrp1b/Nlrp3/Cd33/Pycard/Igf1/Lilra5/Gsdmd/Tlr4/Aim2/Lgals9/Ptger4/Casp8/Casp1/S1pr3/Aqp4/Zc3h12a
5xFAD	female	12 mo	BP	GO:0009967	positive regulation of signal transduction	344	0.5298960527616574	1.2977243334790174	1.6336291459840496e-5	4.225907333448662e-4	3.4498835004542804e-4	578	tags=36%, list=24%, signal=32%	Ccl3/Ccl4/Gpnmb/Ccl6/Gpr65/Tnfsf11/Mmp12/Serpinf2/Trem2/Fgr/Hpse/Cd180/Fcgr2b/Osm/Cd84/Il1rn/Slc15a3/Cd14/Dkk2/Runx3/Tlr1/Ly86/Ptprc/Ptpn6/Psen1/Tasl/Tlr2/Cxcl5/Gpr183/Naip2/Tlr7/Laptm5/Naip6/Card11/Cd74/Cyba/Slamf1/App/Havcr2/C3/Naip5/Hcls1/Pbk/Plaur/Hcst/Dock2/Zbp1/Tlr6/Ticam2/Casp4/Iqgap3/Tmem106a/Ccl5/Spi1/Trim30a/Vsir/Nckap1l/Ccl12/Nlrc5/Ddx60/Cd86/Tgfbr2/Pik3ap1/Hhex/Trim30d/Oasl1/Cx3cr1/Ctsh/Cd28/P2ry6/Pik3cg/Tgfb1/Prrx2/Cd44/Csf1r/Ctsc/Lif/Trim14/Sting1/Plcg2/C5ar2/Pycard/Csf1/Icam1/Igf1/Fgfr4/Sctr/Irf7/Atf3/Nfam1/Cxcr4/Lilra5/Tlr9/Itgb3/Irak4/Cd300lf/Tlr4/Adora3/Trim5/Cd63/Chil1/Irgm1/Lgals9/Ptger4/Casp8/Casp1/Tgfbr1/Syk/Trim12a/Parp9/Pik3r5/Il1a/Igfbp5/F11r/Ccl9/Crlf2/Parp14/Apoe/P2ry12/Zc3h12a/Il10ra/Eif2ak2/Axl
5xFAD	female	12 mo	CC	GO:0005576	extracellular region	380	0.5193079267878116	1.2732866302201713	1.773252302919918e-5	4.551802257572128e-4	3.7159327610985815e-4	597	tags=37%, list=25%, signal=33%	Cst7/Ccl3/Ccl4/Ccl6/Serpina3i/Tnfsf8/Tnfsf11/Mmp12/Serpinf2/Trem2/Glycam1/Serpina3n/Cd48/St14/Hpse/Cd180/C4b/F9/Fcgr2b/Osm/Fcgr4/Lyz2/Il1rn/Plau/Cd14/Dkk2/Wfdc17/Afp/Ly86/Milr1/Itih4/Cxcl10/Lox/C1qa/Lgals3/Cxcl5/C1qc/Lag3/Capg/Mamdc2/Ctss/C1qb/Cd74/Lcn2/Lyz1/Ctsz/Ctsd/Hexb/Lgals3bp/App/Havcr2/Il1rl1/C3/Apobr/Ccn5/Plaur/6030468B19Rik/Cd9/Pth2/Casp4/Cyth4/Olfml3/Ccl5/Spp1/Ccl12/C5ar1/Gusb/Ighd/Lpl/Cd86/B2m/Ang/Itgam/Nlrp3/Ctsh/Serpine1/Msr1/Tgfb1/Liph/Rnase4/Grn/Spn/Mmp19/Ctsc/Ltb/Tmprss2/Cxcl16/Lif/Gbp6/Glipr1/Naglu/Hpgd/Pycard/Csf1/Icam1/Igf1/Gbp3/Iigp1/Cd109/Cela1/Rarres1/Pirb/Lilra5/H2-D1/Irak4/Gsdmd/H2-K1/Srgn/Procr/Tnfrsf1a/Man2b1/Spint1/Cd63/Chil1/Gldn/Lgals9/Pros1/Smpd5/H2-Q4/Timp1/Ctsl/Casp1/Anxa9/Cd274/Entpd1/Parp3/Npc2/Il1a/Igfbp5/Ccl9/Crlf2/Apoe/H2-M3/Gcnt1/Axl/Gbp2/Cmtm3/Tcn2/A2m/Pon3
